Product ID,Process temperature [K],Tool wear [min],Target
L53310,310.9,116,0
H35545,311.0,118,0
L53312,311.1,123,0
L53313,311.1,125,0
L53314,311.0,127,0
L53315,310.9,129,0
H35550,310.8,131,0
M20997,310.8,136,0
M20998,310.7,139,0
L53319,310.7,142,0
L53320,310.7,144,0
L53321,310.8,146,0
L53322,310.9,148,0
M21003,310.9,150,0
M21004,311.1,153,0
M21005,311.1,156,0
M21006,311.1,159,0
M21007,311.1,162,0
L53328,311.2,165,0
M21009,311.1,167,0
L53330,311.1,170,0
L53331,311.2,172,0
M21012,311.1,174,0
L53333,311.1,177,1
M21014,310.9,179,0
L53335,311.0,182,0
L53336,311.1,184,0
L53337,311.2,186,0
L53338,311.0,188,0
L53339,311.0,190,1
L53340,310.9,192,0
L53341,310.9,194,0
L53342,310.8,196,0
L53343,310.7,198,0
H35578,310.7,200,0
L53345,310.7,205,0
H35580,310.7,207,0
M21027,310.7,212,0
M21028,310.6,215,0
L53349,310.5,218,0
H35584,310.5,220,0
L53351,310.6,225,0
L53352,310.6,227,1
L53353,310.7,0,0
L53354,310.7,2,0
L53355,310.8,4,0
L53356,310.9,6,0
L53357,310.8,8,0
L53358,310.9,10,1
M21039,310.9,12,0
L53360,310.9,15,0
L53361,310.8,17,0
L53362,310.8,19,0
H35597,310.9,21,0
L53364,311.0,26,0
L53365,311.0,28,0
M21046,311.0,30,0
L53367,311.0,33,0
L53368,310.9,35,0
M21049,310.9,37,0
L53370,310.9,40,0
H35605,310.9,42,0
L53372,310.9,47,0
L53373,310.9,49,0
L53374,310.8,51,0
L53375,310.8,53,0
L53376,310.8,55,0
L53377,310.8,57,0
M21058,310.9,59,0
L53379,310.9,62,0
L53380,310.9,64,0
M21061,310.9,66,0
L53382,310.9,69,0
L53383,310.9,71,0
M21064,310.8,73,0
M21065,310.7,76,0
M21066,310.6,79,0
L53387,310.6,82,0
M21068,310.6,84,0
L53389,310.6,87,0
L53390,310.5,89,0
L53391,310.6,91,0
L53392,310.6,93,0
L53393,310.6,95,0
L53394,310.7,97,0
L53395,310.8,99,0
L53396,310.8,101,0
M21077,310.7,103,0
H35632,310.6,106,0
H35633,310.6,111,0
L53400,310.8,116,0
M21081,310.9,118,0
H35636,310.8,121,0
M21083,310.9,126,0
L53404,311.0,129,0
M21085,311.0,131,0
H35640,311.0,134,0
L53407,310.8,139,0
L53408,310.9,141,0
L53409,310.9,143,0
M21090,311.0,145,0
M21091,311.0,148,0
L53412,311.0,151,0
L53413,310.9,153,0
L53414,310.8,155,0
L53415,310.9,157,0
M21096,310.9,159,0
L53417,310.9,162,0
L53418,310.8,164,0
L53419,310.7,166,0
M21100,310.7,168,0
L53421,310.5,171,0
L53422,310.4,173,0
L53423,310.4,175,0
M21104,310.4,177,0
L53425,310.4,180,0
H35660,310.3,182,0
L53427,310.2,187,0
L53428,310.1,189,1
L53429,310.1,191,0
L53430,310.2,193,0
M21111,310.2,195,0
L53432,310.3,198,0
L53433,310.4,200,0
L53434,310.5,202,0
L53435,310.5,204,1
L53436,310.6,206,1
L53437,310.7,0,0
M21118,310.7,2,0
M21119,310.8,5,0
L53440,310.7,8,0
L53441,310.6,10,0
L53442,310.6,12,0
M21123,310.6,14,0
L53444,310.4,17,0
L53445,310.3,19,0
L53446,310.4,21,0
L53447,310.4,23,0
L53448,310.5,25,0
M21129,310.5,27,0
L53450,310.4,30,0
M21131,310.5,32,0
M21132,310.6,35,0
L53453,310.8,38,0
M21134,310.7,40,0
L53455,310.8,43,0
L53456,310.8,45,0
L53457,310.8,47,0
L53458,310.7,49,0
L53459,310.8,51,0
M21140,310.7,53,0
M21141,310.8,56,0
M21142,310.8,59,0
L53463,310.8,62,0
M21144,310.8,64,0
M21145,310.7,67,0
L53466,310.6,70,0
M21147,310.6,72,0
L53468,310.5,75,0
L53469,310.5,77,0
L53470,310.5,79,0
M21151,310.5,81,0
L53472,310.4,84,0
H35707,310.4,86,0
L53474,310.5,91,0
H35709,310.6,93,0
L53476,310.5,98,0
M21157,310.5,100,0
L53478,310.5,103,0
L53479,310.6,105,0
L53480,310.7,107,0
M21161,310.6,109,0
L53482,310.6,112,0
H35717,310.6,114,0
L53484,310.5,119,0
M21165,310.5,121,0
L53486,310.4,124,0
L53487,310.3,126,0
M21168,310.1,128,0
L53489,310.2,131,0
L53490,310.1,133,0
L53491,310.3,135,0
M21172,310.2,137,0
L53493,310.3,140,0
M21174,310.4,142,0
M21175,310.4,145,0
L53496,310.4,148,0
L53497,310.3,150,0
M21178,310.3,152,0
L53499,310.2,155,0
M21180,310.2,157,0
L53501,310.2,160,0
M21182,310.1,162,0
L53503,310.1,165,0
M21184,310.1,167,0
L53505,310.1,170,0
L53506,310.0,172,0
L53507,310.0,174,0
L53508,310.0,176,0
M21189,310.0,178,0
M21190,310.0,181,0
H35745,310.0,184,0
M21192,309.9,189,0
M21193,309.9,192,0
M21194,309.8,195,0
M21195,309.8,198,0
L53516,309.8,201,0
M21197,309.8,203,0
L53518,309.9,206,0
L53519,310.0,208,0
H35754,309.9,210,1
M21201,309.8,0,0
M21202,309.8,3,0
L53523,309.8,6,0
H35758,309.8,8,0
L53525,309.8,13,0
L53526,309.7,15,0
L53527,309.7,17,0
L53528,309.8,19,0
L53529,309.8,21,0
L53530,309.7,23,0
L53531,309.7,25,0
L53532,309.6,27,0
M21213,309.6,29,0
L53534,309.6,32,0
L53535,309.7,34,0
M21216,309.7,36,0
L53537,309.8,39,0
M21218,309.8,41,0
L53539,309.8,44,0
L53540,309.7,46,0
M21221,309.7,48,0
L53542,309.6,51,0
M21223,309.6,53,0
M21224,309.6,56,0
M21225,309.5,59,0
M21226,309.5,62,0
L53547,309.6,65,0
M21228,309.6,67,0
H35783,309.5,70,0
L53550,309.6,75,0
L53551,309.6,77,0
M21232,309.5,79,0
H35787,309.5,82,0
L53554,309.5,87,0
H35789,309.6,89,0
L53556,309.6,94,0
L53557,309.6,96,0
L53558,309.6,98,0
L53559,309.7,100,0
L53560,309.8,102,0
L53561,309.7,104,0
L53562,309.8,106,0
H35797,309.7,108,0
H35798,309.6,113,0
L53565,309.7,118,0
L53566,309.7,120,0
M21247,309.8,122,0
H35802,309.9,125,0
H35803,309.9,130,0
L53570,309.8,135,0
M21251,309.7,137,0
L53572,309.7,140,0
L53573,309.7,142,0
M21254,309.7,144,0
M21255,309.6,147,0
L53576,309.6,150,0
M21257,309.6,152,0
L53578,309.7,155,0
M21259,309.6,157,0
L53580,309.7,160,0
M21261,309.6,162,0
M21262,309.6,165,0
L53583,309.6,168,0
M21264,309.7,170,0
L53585,309.7,173,0
L53586,309.8,175,0
M21267,309.9,177,0
L53588,309.9,180,0
L53589,310.0,182,0
L53590,310.1,184,0
M21271,310.0,186,0
L53592,310.0,189,0
L53593,310.1,191,0
M21274,310.1,193,0
L53595,310.1,196,0
H35830,310.1,198,0
L53597,309.9,203,0
H35832,309.9,205,0
H35833,309.9,210,1
L53600,309.9,0,0
L53601,309.9,2,0
L53602,309.9,4,0
M21283,310.0,6,0
M21284,310.0,9,0
L53605,309.9,12,0
L53606,309.7,14,0
L53607,309.8,16,0
M21288,309.8,18,0
M21289,309.8,21,0
L53610,309.8,24,0
L53611,309.8,26,0
M21292,309.9,28,0
L53613,309.9,31,0
M21294,309.9,33,0
L53615,309.9,36,0
L53616,310.0,38,0
L53617,310.0,40,0
L53618,310.0,42,0
L53619,310.1,44,0
L53620,310.2,46,0
L53621,310.2,48,0
L53622,310.2,50,0
L53623,310.3,52,0
M21304,310.3,54,0
L53625,310.3,57,0
M21306,310.3,59,0
L53627,310.1,62,0
H35862,310.2,64,0
L53629,310.2,69,0
L53630,310.2,71,0
L53631,310.2,73,0
L53632,310.1,75,0
L53633,310.2,77,0
L53634,310.1,79,0
L53635,310.1,81,0
L53636,310.2,83,0
L53637,310.0,85,0
M21318,310.0,87,0
M21319,310.0,90,0
L53640,310.0,93,0
L53641,310.0,95,0
H35876,310.0,97,0
H35877,310.0,102,0
M21324,309.9,107,0
M21325,309.8,110,0
L53646,309.7,113,0
L53647,309.7,115,0
L53648,309.8,117,0
M21329,309.6,119,0
L53650,309.6,122,0
L53651,309.6,124,0
H35886,309.6,126,0
H35887,309.5,131,0
M21334,309.7,136,0
L53655,309.7,139,0
L53656,309.7,141,0
L53657,309.7,143,0
L53658,309.8,145,1
L53659,309.8,147,0
L53660,309.9,149,0
L53661,309.8,151,0
L53662,309.9,153,0
L53663,309.9,155,0
H35898,309.8,157,0
L53665,309.8,162,0
L53666,309.8,164,0
H35901,309.8,166,0
L53668,309.8,171,0
M21349,309.8,173,0
L53670,309.9,176,0
L53671,310.0,178,0
M21352,309.9,180,0
L53673,309.8,183,0
L53674,309.7,185,0
M21355,309.8,187,0
L53676,309.9,190,0
L53677,309.9,192,1
H35912,309.9,194,0
L53679,310.0,199,0
M21360,310.0,201,0
M21361,310.0,204,0
L53682,310.0,207,0
M21363,309.9,209,0
M21364,310.1,212,0
L53685,310.1,215,0
H35920,310.1,217,0
L53687,310.1,0,0
H35922,310.1,2,0
L53689,310.1,7,0
L53690,310.2,9,0
M21371,310.1,11,0
M21372,310.0,14,0
L53693,310.0,17,0
L53694,309.9,19,0
L53695,310.0,21,0
H35930,310.0,23,0
L53697,310.1,28,0
H35932,310.0,30,0
L53699,310.1,35,0
M21380,310.1,37,0
L53701,310.1,40,0
L53702,310.1,42,0
M21383,310.2,44,0
L53704,310.4,47,0
L53705,310.4,49,1
L53706,310.4,51,0
L53707,310.4,53,0
L53708,310.5,55,0
L53709,310.6,57,0
H35944,310.6,59,0
H35945,310.7,64,0
H35946,310.6,69,0
L53713,310.7,74,0
L53714,310.6,76,0
H35949,310.5,78,0
L53716,310.5,83,0
M21397,310.5,85,0
L53718,310.7,88,0
L53719,310.7,90,0
M21400,310.7,92,1
L53721,310.7,95,0
L53722,310.8,97,0
L53723,310.8,99,0
M21404,310.7,101,0
M21405,310.8,104,0
M21406,310.8,107,0
L53727,310.8,110,0
L53728,310.8,112,0
H35963,310.6,114,0
L53730,310.7,119,0
L53731,310.7,121,0
L53732,310.7,123,0
L53733,310.8,125,0
M21414,310.7,127,0
H35969,310.7,130,0
L53736,310.7,135,0
M21417,310.6,137,0
M21418,310.6,140,0
H35973,310.6,143,0
L53740,310.8,148,0
L53741,310.7,150,0
M21422,310.7,152,0
L53743,310.7,155,0
L53744,310.6,157,0
L53745,310.6,159,0
L53746,310.6,161,0
M21427,310.6,163,0
L53748,310.6,166,0
M21429,310.7,168,0
L53750,310.6,171,0
M21431,310.6,173,0
L53752,310.7,176,0
M21433,310.6,178,0
L53754,310.6,181,0
M21435,310.5,183,0
L53756,310.5,186,0
L53757,310.4,188,0
L53758,310.4,190,0
L53759,310.4,192,0
L53760,310.4,194,0
L53761,310.4,196,0
L53762,310.5,198,0
M21443,310.5,200,0
L53764,310.5,203,0
M21445,310.5,205,0
L53766,310.6,208,0
M21447,310.7,210,0
L53768,310.7,213,0
M21449,310.6,0,0
L53770,310.7,3,0
L53771,310.7,5,0
M21452,310.7,7,0
L53773,310.7,10,0
L53774,310.6,12,0
M21455,310.7,14,0
M21456,310.7,17,0
L53777,310.6,20,0
L53778,310.7,22,0
L53779,310.7,24,0
M21460,310.6,26,0
M21461,310.7,29,0
L53782,310.6,32,0
M21463,310.6,34,0
M21464,310.6,37,0
M21465,310.6,40,0
H36020,310.5,43,0
L53787,310.5,48,0
M21468,310.4,50,0
L53789,310.4,53,0
L53790,310.4,55,0
H36025,310.5,57,0
L53792,310.6,62,0
L53793,310.6,64,0
L53794,310.6,66,0
L53795,310.6,68,0
M21476,310.6,70,0
L53797,310.6,73,0
M21478,310.6,75,1
M21479,310.7,78,0
M21480,310.7,81,0
M21481,310.7,84,0
L53802,310.7,87,0
M21483,310.7,89,0
L53804,310.7,92,0
M21485,310.7,94,0
L53806,310.6,97,0
M21487,310.6,99,0
L53808,310.5,102,0
L53809,310.5,104,0
M21490,310.5,106,0
M21491,310.4,109,0
L53812,310.4,112,0
M21493,310.5,114,0
L53814,310.5,117,0
L53815,310.5,119,0
M21496,310.5,121,0
H36051,310.5,124,0
L53818,310.5,129,0
L53819,310.5,131,0
L53820,310.4,133,0
L53821,310.5,135,0
L53822,310.6,137,0
M21503,310.5,139,0
L53824,310.6,142,0
M21505,310.4,144,0
L53826,310.5,147,0
L53827,310.5,149,0
L53828,310.4,151,0
M21509,310.4,153,0
L53830,310.4,156,0
M21511,310.4,158,0
H36066,310.4,161,0
M21513,310.3,166,0
L53834,310.3,169,0
L53835,310.3,171,0
M21516,310.4,173,0
L53837,310.3,176,0
L53838,310.4,178,0
L53839,310.3,180,0
H36074,310.5,182,0
M21521,310.4,187,0
M21522,310.4,190,0
L53843,310.4,193,0
L53844,310.4,195,0
L53845,310.4,197,0
L53846,310.4,199,0
H36081,310.5,201,0
L53848,310.5,206,0
L53849,310.5,208,0
L53850,310.6,210,0
L53851,310.6,212,0
L53852,310.7,214,0
L53853,310.7,216,1
L53854,310.7,218,0
L53855,310.6,220,0
L53856,310.7,222,0
L53857,310.7,224,0
M21538,310.7,0,1
L53859,310.8,3,0
L53860,310.8,5,0
L53861,310.7,7,0
L53862,310.8,9,0
L53863,310.9,11,0
L53864,310.9,13,0
L53865,310.9,15,0
L53866,311.0,17,0
L53867,311.0,19,0
L53868,311.0,21,0
L53869,311.0,23,0
L53870,311.0,25,0
M21551,311.0,27,0
M21552,311.0,30,0
M21553,311.0,33,0
M21554,310.9,36,0
M21555,311.0,39,0
L53876,310.9,42,0
L53877,310.9,44,0
L53878,310.8,46,0
M21559,310.8,48,0
H36114,310.9,51,0
L53881,310.9,56,0
M21562,310.8,58,0
M21563,310.7,61,0
M21564,310.7,64,0
M21565,310.6,67,0
L53886,310.6,70,0
L53887,310.6,72,0
M21568,310.6,74,0
L53889,310.6,77,0
L53890,310.7,79,0
L53891,310.7,81,0
H36126,310.7,83,0
L53893,310.6,88,0
L53894,310.6,90,0
L53895,310.6,92,0
L53896,310.6,94,0
M21577,310.6,96,0
L53898,310.6,99,0
M21579,310.6,101,0
L53900,310.6,104,0
L53901,310.7,106,0
L53902,310.7,108,0
M21583,310.6,110,0
L53904,310.6,113,0
M21585,310.7,115,0
L53906,310.8,118,0
L53907,310.8,120,0
L53908,310.9,122,0
H36143,310.9,124,0
M21590,311.0,129,0
L53911,310.9,132,0
L53912,311.0,134,0
M21593,311.0,136,0
M21594,310.9,139,0
L53915,311.0,142,0
L53916,311.0,144,0
M21597,311.0,146,0
H36152,311.1,149,0
L53919,311.2,154,0
L53920,311.2,156,0
M21601,311.1,158,0
H36156,311.2,161,0
L53923,311.2,166,0
M21604,311.0,168,0
M21605,311.1,171,0
M21606,311.1,174,0
M21607,311.1,177,0
H36162,311.0,180,0
L53929,311.0,185,0
M21610,311.0,187,0
M21611,311.0,190,0
L53932,310.9,193,0
L53933,310.9,195,0
L53934,311.1,197,0
M21615,311.1,199,0
L53936,311.2,202,0
L53937,311.2,204,0
L53938,311.1,206,0
L53939,311.0,208,1
L53940,310.9,0,0
L53941,310.9,2,0
L53942,310.8,4,0
M21623,310.8,6,0
L53944,310.9,9,0
L53945,310.9,11,0
M21626,311.0,13,0
L53947,310.9,16,0
H36182,310.8,18,0
L53949,310.8,23,0
M21630,310.8,25,0
M21631,310.7,28,0
L53952,310.7,31,0
L53953,310.8,33,0
H36188,310.7,35,0
L53955,310.6,40,0
L53956,310.6,42,0
L53957,310.7,44,0
M21638,310.7,46,0
M21639,310.8,49,0
L53960,310.8,52,0
M21641,310.8,54,0
L53962,310.8,57,0
L53963,310.8,59,0
M21644,310.7,61,0
L53965,310.6,64,0
L53966,310.6,66,0
H36201,310.6,68,0
M21648,310.6,73,0
M21649,310.5,76,0
M21650,310.7,79,0
L53971,310.7,82,0
L53972,310.6,84,0
L53973,310.7,86,0
L53974,310.8,88,0
L53975,310.8,90,0
M21656,310.7,92,0
M21657,310.7,95,0
L53978,310.7,98,0
M21659,310.7,100,1
M21660,310.6,103,0
L53981,310.7,106,0
M21662,310.7,108,0
M21663,310.7,111,0
L53984,310.6,114,0
M21665,310.7,116,0
L53986,310.8,119,0
L53987,310.8,121,0
L53988,310.7,123,0
L53989,310.8,125,0
L53990,310.7,127,0
L53991,310.6,129,0
L53992,310.6,131,0
M21673,310.7,133,0
H36228,310.6,136,0
L53995,310.7,141,0
L53996,310.7,143,0
M21677,310.7,145,0
M21678,310.7,148,0
L53999,310.7,151,0
L54000,310.6,153,0
M21681,310.6,155,0
M21682,310.6,158,0
M21683,310.7,161,0
L54004,310.7,164,0
L54005,310.9,166,0
L54006,310.9,168,0
M21687,310.9,170,0
L54008,310.9,173,0
H36243,310.9,175,0
M21690,310.9,180,0
L54011,311.0,183,0
M21692,311.1,185,0
L54013,311.1,188,0
L54014,311.0,190,0
L54015,310.9,192,0
H36250,311.0,194,0
M21697,311.0,199,0
L54018,311.1,202,0
L54019,311.2,204,0
L54020,311.1,206,0
M21701,311.2,208,0
L54022,311.2,211,0
L54023,311.3,213,0
M21704,311.4,215,0
M21705,311.5,0,0
M21706,311.5,3,0
L54027,311.4,6,0
M21708,311.3,8,0
L54029,311.3,11,0
M21710,311.2,13,0
M21711,311.2,16,0
H36266,311.2,19,0
L54033,311.1,24,0
L54034,311.2,26,0
M21715,311.3,28,0
M21716,311.3,31,0
L54037,311.3,34,0
L54038,311.2,36,0
M21719,311.3,38,0
L54040,311.2,41,0
H36275,311.3,43,0
M21722,311.2,48,0
L54043,311.3,51,0
L54044,311.3,53,0
L54045,311.4,55,0
M21726,311.3,57,0
L54047,311.3,60,0
L54048,311.2,62,0
L54049,311.2,64,0
H36284,311.3,66,0
L54051,311.3,71,0
L54052,311.3,73,0
L54053,311.4,75,0
H36288,311.3,77,0
M21735,311.2,82,0
L54056,311.2,85,0
M21737,311.2,87,0
H36292,311.2,90,0
H36293,311.2,95,0
M21740,311.3,100,0
L54061,311.4,103,0
L54062,311.4,105,0
L54063,311.3,107,0
L54064,311.2,109,0
L54065,311.2,111,0
M21746,311.3,113,0
L54067,311.3,116,0
M21748,311.4,118,0
H36303,311.4,121,0
M21750,311.4,126,0
L54071,311.5,129,0
L54072,311.6,131,0
L54073,311.6,133,0
L54074,311.7,135,0
M21755,311.6,137,0
M21756,311.6,140,0
L54077,311.6,143,0
M21758,311.6,145,0
L54079,311.6,148,0
L54080,311.7,150,0
L54081,311.7,152,0
L54082,311.6,154,0
M21763,311.6,156,0
M21764,311.5,159,0
M21765,311.5,162,0
M21766,311.5,165,0
L54087,311.3,168,0
L54088,311.3,170,0
L54089,311.2,172,0
L54090,311.2,174,0
L54091,311.1,176,0
M21772,311.2,178,0
L54093,311.2,181,0
H36328,311.3,183,0
L54095,311.4,188,0
M21776,311.3,190,0
L54097,311.4,193,0
L54098,311.5,195,0
L54099,311.5,197,0
M21780,311.6,199,0
L54101,311.6,202,0
L54102,311.7,204,0
L54103,311.7,206,0
L54104,311.6,208,1
M21785,311.6,210,0
H36340,311.6,0,0
L54107,311.6,5,0
L54108,311.7,7,0
M21789,311.6,9,0
M21790,311.5,12,0
M21791,311.4,15,0
L54112,311.4,18,1
L54113,311.4,20,0
L54114,311.4,22,0
L54115,311.2,24,0
L54116,311.1,26,0
H36351,311.1,28,0
L54118,311.2,33,0
M21799,311.3,35,0
H36354,311.4,38,0
L54121,311.4,43,0
M21802,311.4,45,0
L54123,311.3,48,0
M21804,311.3,50,0
M21805,311.4,53,0
L54126,311.2,56,0
M21807,311.3,58,0
L54128,311.2,61,0
M21809,311.2,63,0
H36364,311.3,66,0
L54131,311.3,71,0
L54132,311.3,73,0
L54133,311.3,75,0
M21814,311.2,77,0
L54135,311.2,80,0
M21816,311.2,82,0
L54137,311.1,85,0
L54138,311.0,87,0
L54139,311.0,89,0
L54140,311.0,91,0
M21821,311.0,93,0
M21822,311.1,96,0
H36377,311.0,99,0
M21824,311.0,104,0
L54145,311.0,107,0
L54146,311.0,109,0
M21827,311.2,111,0
L54148,311.2,114,0
M21829,311.1,116,0
L54150,311.0,119,0
M21831,311.0,121,0
L54152,311.0,124,0
L54153,311.0,126,0
L54154,311.0,128,0
M21835,311.0,130,0
L54156,310.9,133,0
L54157,311.1,135,0
L54158,311.1,137,0
L54159,311.2,139,0
L54160,311.3,141,0
H36395,311.2,143,0
L54162,311.1,148,0
M21843,311.0,150,0
M21844,311.0,153,0
H36399,311.1,156,0
L54166,311.1,161,0
L54167,311.1,163,0
L54168,311.1,165,0
M21849,311.1,167,0
L54170,311.1,170,1
L54171,311.1,172,0
L54172,311.0,174,0
M21853,311.0,176,0
L54174,310.8,179,0
M21855,310.7,181,0
M21856,310.6,184,0
M21857,310.7,187,0
M21858,310.7,190,0
M21859,310.7,193,0
M21860,310.6,196,0
L54181,310.5,199,0
H36416,310.6,201,0
L54183,310.6,206,0
L54184,310.6,208,0
M21865,310.7,0,0
H36420,310.6,3,0
L54187,310.6,8,0
L54188,310.6,10,0
L54189,310.5,12,0
M21870,310.5,14,0
L54191,310.5,17,1
L54192,310.4,19,0
M21873,310.4,21,0
H36428,310.5,24,0
L54195,310.5,29,0
L54196,310.5,31,0
M21877,310.6,33,0
M21878,310.7,36,0
L54199,310.8,39,0
L54200,310.8,41,0
H36435,310.6,43,0
L54202,310.5,48,0
M21883,310.6,50,0
L54204,310.6,53,0
H36439,310.6,55,0
L54206,310.7,60,0
L54207,310.6,62,0
M21888,310.6,64,0
L54209,310.6,67,0
L54210,310.8,69,0
L54211,310.8,71,0
L54212,310.9,73,0
M21893,310.8,75,0
H36448,310.6,78,0
L54215,310.6,83,0
L54216,310.6,85,0
L54217,310.6,87,0
L54218,310.6,89,0
H36453,310.5,91,0
L54220,310.6,96,0
L54221,310.5,98,0
L54222,310.5,100,0
M21903,310.6,102,0
M21904,310.6,105,0
M21905,310.6,108,0
M21906,310.5,111,0
L54227,310.4,114,0
L54228,310.4,116,0
L54229,310.4,118,0
L54230,310.4,120,0
L54231,310.4,122,0
H36466,310.4,124,0
H36467,310.5,129,0
H36468,310.5,134,0
L54235,310.6,139,0
M21916,310.5,141,0
L54237,310.6,144,0
L54238,310.6,146,0
L54239,310.5,148,0
H36474,310.4,150,0
L54241,310.4,155,0
M21922,310.4,157,0
L54243,310.4,160,0
M21924,310.5,162,0
L54245,310.6,165,0
M21926,310.7,167,0
M21927,310.7,170,0
L54248,310.7,173,0
L54249,310.7,175,0
L54250,310.7,177,0
H36485,310.6,179,0
M21932,310.6,184,0
L54253,310.6,187,0
M21934,310.6,189,0
L54255,310.5,192,0
L54256,310.5,194,0
M21937,310.5,196,0
L54258,310.5,199,0
L54259,310.5,201,0
L54260,310.4,203,0
L54261,310.4,205,0
L54262,310.3,207,0
L54263,310.4,209,1
L54264,310.3,211,0
L54265,310.3,213,0
L54266,310.4,215,0
L54267,310.3,217,1
M21948,310.3,0,0
L54269,310.2,3,0
M21950,310.2,5,0
L54271,310.2,8,0
L54272,310.2,10,0
H36507,310.3,12,0
L54274,310.2,17,0
L54275,310.1,19,0
L54276,310.2,21,0
M21957,310.2,23,0
L54278,310.2,26,0
M21959,310.2,28,0
L54280,310.2,31,0
L54281,310.2,33,0
M21962,310.3,35,0
H36517,310.3,38,0
L54284,310.4,43,0
L54285,310.4,45,0
L54286,310.5,47,0
H36521,310.5,49,0
M21968,310.5,54,0
L54289,310.5,57,0
M21970,310.4,59,0
M21971,310.4,62,0
L54292,310.4,65,0
L54293,310.4,67,0
H36528,310.4,69,0
M21975,310.6,74,0
L54296,310.5,77,0
L54297,310.5,79,0
L54298,310.5,81,0
L54299,310.5,83,0
L54300,310.5,85,0
M21981,310.4,87,0
L54302,310.4,90,0
M21983,310.4,92,0
M21984,310.3,95,0
L54305,310.1,98,0
M21986,310.0,100,0
L54307,310.0,103,0
L54308,310.0,105,0
L54309,310.0,107,0
L54310,309.9,109,0
M21991,309.8,111,0
L54312,309.9,114,0
M21993,309.9,116,0
M21994,310.0,119,0
L54315,309.9,122,0
M21996,309.9,124,0
M21997,310.0,127,0
L54318,310.1,130,0
L54319,310.1,132,0
L54320,309.9,134,0
M22001,309.8,136,0
H36556,309.7,139,0
H36557,309.7,144,0
M22004,309.8,149,0
L54325,310.0,152,0
L54326,309.9,154,0
L54327,309.8,156,0
M22008,309.8,158,0
L54329,309.8,161,0
L54330,309.8,163,0
H36565,309.9,165,0
L54332,309.9,170,0
L54333,310.0,172,0
L54334,310.1,174,0
M22015,309.9,176,0
M22016,310.0,179,0
L54337,310.0,182,0
L54338,310.0,184,0
L54339,310.0,186,0
M22020,310.1,188,0
L54341,310.2,191,0
L54342,310.2,193,0
M22023,310.1,195,0
M22024,310.1,198,0
L54345,310.1,201,0
M22026,310.2,203,0
L54347,310.3,206,1
L54348,310.3,0,0
L54349,310.2,2,0
M22030,310.2,4,0
M22031,310.2,7,0
M22032,310.1,10,0
L54353,310.1,13,0
L54354,310.2,15,0
L54355,310.1,17,0
L54356,310.1,19,0
L54357,310.2,21,0
L54358,310.2,23,0
L54359,310.1,25,0
M22040,310.2,27,0
L54361,310.3,30,0
L54362,310.3,32,0
L54363,310.3,34,0
M22044,310.3,36,0
L54365,310.4,39,0
M22046,310.5,41,0
L54367,310.5,44,0
L54368,310.4,46,0
L54369,310.4,48,0
L54370,310.3,50,0
L54371,310.3,52,0
M22052,310.2,54,0
L54373,310.1,57,0
L54374,310.1,59,0
M22055,310.1,61,0
H36610,310.1,64,0
L54377,310.0,69,0
M22058,309.9,71,0
L54379,309.9,74,0
L54380,309.9,76,0
L54381,309.8,78,0
L54382,309.7,80,0
M22063,309.6,82,0
L54384,309.6,85,0
L54385,309.7,87,0
L54386,309.7,89,0
M22067,309.6,91,0
L54388,309.7,94,0
L54389,309.7,96,0
M22070,309.6,98,0
L54391,309.7,101,0
M22072,309.7,103,0
M22073,309.8,106,0
M22074,309.8,109,0
L54395,309.8,112,0
M22076,309.9,114,0
L54397,309.8,117,0
H36632,309.8,119,0
M22079,309.7,124,0
L54400,309.7,127,0
H36635,309.6,129,0
M22082,309.7,134,0
L54403,309.6,137,0
L54404,309.6,139,0
M22085,309.7,141,0
L54406,309.6,144,0
L54407,309.6,146,0
H36642,309.7,148,0
L54409,309.8,153,0
L54410,309.8,155,0
L54411,309.9,157,0
M22092,309.9,159,0
L54413,310.0,162,0
M22094,310.0,164,0
L54415,310.0,167,0
M22096,310.0,169,0
M22097,310.0,172,0
L54418,310.0,175,0
L54419,310.1,177,0
M22100,310.1,179,0
M22101,310.0,182,0
H36656,310.1,185,0
M22103,310.2,190,0
L54424,310.2,193,0
L54425,310.1,195,0
L54426,310.1,197,0
M22107,310.1,199,0
L54428,310.1,202,0
L54429,310.0,204,0
M22110,310.2,206,0
M22111,310.3,209,0
H36666,310.4,212,0
L54433,310.5,217,0
L54434,310.4,219,0
M22115,310.3,221,0
H36670,310.3,0,0
L54437,310.4,5,0
L54438,310.4,7,0
M22119,310.5,9,0
L54440,310.5,12,0
L54441,310.5,14,0
M22122,310.6,16,0
L54443,310.6,19,0
M22124,310.6,21,0
L54445,310.6,24,0
L54446,310.5,26,0
L54447,310.5,28,0
L54448,310.6,30,0
M22129,310.5,32,0
L54450,310.4,35,0
M22131,310.4,37,0
L54452,310.3,40,0
M22133,310.3,42,0
M22134,310.3,45,0
L54455,310.3,48,0
M22136,310.3,50,0
L54457,310.2,53,0
H36692,310.1,55,0
L54459,310.1,60,0
L54460,310.2,62,1
L54461,310.2,64,0
L54462,310.2,66,0
M22143,310.2,68,0
M22144,310.3,71,0
M22145,310.4,74,0
M22146,310.4,77,0
M22147,310.4,80,0
M22148,310.6,83,0
L54469,310.6,86,0
L54470,310.6,88,0
L54471,310.5,90,0
M22152,310.4,92,0
L54473,310.5,95,0
